SITE CODE= 47600—Ö“‡Žs–PŽŠ’¬            ,37.4962,137.2705, 15.86,7.6,45292.6738723,  6.59, 11.21
 LAT.=   37.3912
 LON.=  136.8952
 SAMPLING RATE= 100Hz
 UNIT  = gal(cm/s/s)
INITIAL TIME = 2024 01 01 16 10 00
 NS,EW,UD
0.009,-0.043,0.002
0.012,-0.045,0.002
0.013,-0.048,0.000
0.012,-0.053,0.002
0.012,-0.057,0.005
0.014,-0.059,0.008
0.016,-0.058,0.007
0.019,-0.056,0.002
0.020,-0.055,-0.003
0.020,-0.056,-0.003
0.020,-0.056,0.000
0.022,-0.057,0.004
0.026,-0.056,0.006
0.030,-0.056,0.004
0.034,-0.056,0.000
0.037,-0.056,-0.004
0.037,-0.056,-0.006
0.037,-0.054,-0.007
0.037,-0.050,-0.006
0.037,-0.045,-0.005
0.036,-0.044,-0.004
0.032,-0.046,-0.004
0.028,-0.052,-0.005
0.025,-0.056,-0.005
0.023,-0.058,-0.003
0.022,-0.056,0.004
0.022,-0.053,0.008
0.021,-0.052,0.007
0.021,-0.052,0.000
0.020,-0.054,-0.005
0.018,-0.055,-0.008
0.016,-0.053,-0.004
0.015,-0.049,0.002
0.016,-0.044,0.007
0.016,-0.039,0.008
0.016,-0.037,0.007
0.014,-0.035,0.005
0.011,-0.032,0.002
0.012,-0.029,-0.002
0.016,-0.024,-0.003
0.021,-0.020,-0.002
0.023,-0.016,0.001
0.023,-0.012,0.003
0.023,-0.007,0.004
0.025,-0.002,0.004
0.030,0.005,0.004
0.032,0.010,0.004
0.029,0.011,0.001
0.024,0.009,-0.003
0.020,0.008,-0.005
0.021,0.009,-0.005
0.025,0.012,-0.003
0.028,0.016,0.001
0.029,0.016,0.003
0.027,0.014,0.002
0.026,0.012,-0.001
0.025,0.014,-0.002
0.023,0.018,0.001
0.021,0.023,0.003
0.019,0.026,0.003
0.018,0.025,-0.001
0.018,0.021,-0.004
0.017,0.018,-0.006
0.015,0.016,-0.005
0.012,0.015,-0.004
0.008,0.014,-0.004
0.003,0.013,-0.007
-0.002,0.012,-0.009
-0.007,0.011,-0.009
-0.012,0.010,-0.005
-0.016,0.011,-0.003
-0.019,0.012,-0.004
-0.023,0.011,-0.007
-0.027,0.007,-0.010
-0.034,0.004,-0.012
-0.038,0.002,-0.011
-0.040,0.003,-0.009
-0.039,0.005,-0.008
-0.037,0.006,-0.008
-0.035,0.005,-0.009
-0.034,0.004,-0.011
-0.034,0.005,-0.011
-0.035,0.009,-0.009
-0.036,0.014,-0.006
-0.036,0.018,-0.004
-0.036,0.019,-0.004
-0.036,0.018,-0.004
-0.036,0.016,-0.003
-0.035,0.014,0.000
-0.034,0.012,0.003
-0.034,0.012,0.005
-0.034,0.013,0.005
-0.034,0.012,0.005
-0.035,0.010,0.004
-0.034,0.007,0.002
-0.034,0.006,-0.001
-0.032,0.008,-0.002
-0.031,0.010,0.002
-0.032,0.011,0.007
-0.035,0.011,0.011
-0.039,0.010,0.011
-0.043,0.011,0.008
-0.045,0.014,0.006
-0.043,0.016,0.006
-0.040,0.017,0.006
-0.037,0.015,0.004
-0.036,0.012,0.002
-0.035,0.012,0.000
-0.033,0.013,0.001
-0.029,0.014,0.004
-0.026,0.014,0.005
-0.023,0.013,0.002
-0.022,0.011,-0.001
-0.021,0.009,-0.002
-0.021,0.011,0.001
-0.021,0.014,0.005
-0.021,0.017,0.007
-0.021,0.018,0.005
-0.021,0.018,0.002
-0.020,0.020,0.000
-0.016,0.025,0.000
-0.011,0.032,0.002
-0.005,0.038,0.004
-0.001,0.041,0.005
-0.000,0.039,0.005
-0.002,0.035,0.004
-0.003,0.033,0.004
-0.001,0.033,0.005
0.001,0.033,0.006
0.004,0.032,0.006
0.005,0.027,0.004
0.004,0.022,0.002
0.003,0.016,0.002
0.002,0.012,0.003
0.003,0.010,0.004
0.005,0.009,0.002
0.007,0.009,-0.001
0.009,0.008,-0.002
0.012,0.007,0.000
0.014,0.008,0.002
0.015,0.011,0.003
0.016,0.016,0.003
0.016,0.020,0.002
0.016,0.022,0.000
0.016,0.023,-0.002
0.016,0.026,-0.002
0.017,0.030,0.000
0.019,0.037,0.004
0.020,0.043,0.004
0.021,0.047,0.001
0.020,0.047,-0.003
0.019,0.046,-0.005
0.018,0.046,-0.007
0.019,0.048,-0.009
0.021,0.050,-0.011
0.023,0.051,-0.012
0.024,0.049,-0.012
0.024,0.046,-0.012
0.024,0.043,-0.012
0.026,0.041,-0.011
0.030,0.042,-0.009
0.033,0.043,-0.007
0.034,0.041,-0.005
0.032,0.038,-0.003
0.030,0.034,-0.002
0.030,0.034,-0.002
0.032,0.035,-0.003
0.034,0.037,-0.005
0.034,0.036,-0.008
0.031,0.033,-0.012
0.028,0.029,-0.013
0.025,0.028,-0.012
0.023,0.030,-0.009
0.020,0.032,-0.003
0.016,0.030,0.000
0.011,0.026,-0.003
0.007,0.021,-0.009
0.005,0.019,-0.014
0.005,0.020,-0.015
0.008,0.023,-0.012
0.010,0.025,-0.007
0.011,0.027,-0.007
0.010,0.028,-0.010
0.009,0.030,-0.013
0.009,0.033,-0.016
0.012,0.036,-0.016
0.015,0.038,-0.016
0.018,0.039,-0.016
0.020,0.039,-0.018
0.020,0.037,-0.020
0.020,0.036,-0.023
0.021,0.036,-0.024
0.024,0.034,-0.023
0.027,0.030,-0.023
0.028,0.024,-0.023
0.027,0.017,-0.023
0.025,0.010,-0.021
0.023,0.005,-0.016
0.023,0.001,-0.011
0.024,-0.001,-0.008
0.026,-0.003,-0.009
0.027,-0.005,-0.011
0.027,-0.006,-0.010
0.026,-0.006,-0.007
0.026,-0.005,-0.004
0.024,-0.005,-0.004
0.021,-0.005,-0.005
0.015,-0.006,-0.007
0.009,-0.008,-0.008
0.002,-0.010,-0.007
-0.004,-0.010,-0.006
-0.007,-0.009,-0.008
-0.010,-0.009,-0.012
-0.014,-0.011,-0.017
-0.018,-0.016,-0.019
-0.021,-0.019,-0.017
-0.022,-0.019,-0.012
-0.021,-0.016,-0.007
-0.018,-0.012,-0.005
-0.017,-0.011,-0.007
-0.017,-0.014,-0.011
-0.019,-0.016,-0.013
-0.019,-0.016,-0.012
-0.018,-0.012,-0.007
-0.017,-0.008,-0.003
-0.018,-0.005,0.000
-0.020,-0.007,0.001
-0.023,-0.010,0.002
-0.024,-0.011,0.002
-0.024,-0.010,0.003
-0.023,-0.009,0.003
-0.022,-0.007,0.000
-0.023,-0.007,-0.004
-0.026,-0.008,-0.008
-0.029,-0.009,-0.010
-0.030,-0.011,-0.009
-0.029,-0.009,-0.005
-0.026,-0.007,-0.003
-0.021,-0.005,-0.003
-0.018,-0.005,-0.004
-0.018,-0.005,-0.006
-0.020,-0.004,-0.007
-0.022,-0.002,-0.008
-0.023,0.001,-0.007
-0.022,0.003,-0.005
-0.019,0.002,-0.005
-0.014,-0.001,-0.007
-0.010,-0.004,-0.008
-0.006,-0.004,-0.007
-0.001,-0.001,-0.003
0.004,0.004,-0.001
0.010,0.005,-0.001
0.014,0.004,-0.003
0.016,-0.000,-0.004
0.019,-0.003,-0.002
0.022,-0.003,0.005
0.026,0.001,0.011
0.032,0.005,0.015
0.037,0.009,0.015
0.041,0.010,0.014
0.045,0.012,0.015
0.050,0.014,0.017
0.057,0.017,0.017
0.063,0.017,0.016
0.065,0.016,0.013
0.063,0.016,0.012
0.059,0.016,0.014
0.055,0.017,0.018
0.056,0.017,0.021
0.061,0.014,0.023
0.065,0.012,0.021
0.067,0.009,0.017
0.065,0.008,0.014
0.063,0.008,0.012
0.062,0.008,0.014
0.062,0.009,0.018
0.064,0.007,0.020
0.064,0.002,0.018
0.063,-0.004,0.014
0.061,-0.009,0.012
0.058,-0.011,0.014
0.057,-0.011,0.017
0.057,-0.010,0.018
0.057,-0.012,0.017
0.056,-0.017,0.016
0.054,-0.022,0.017
0.051,-0.027,0.022
0.048,-0.029,0.027
0.046,-0.028,0.029
0.043,-0.026,0.027
0.041,-0.026,0.021
0.039,-0.027,0.018
0.037,-0.028,0.019
0.037,-0.026,0.022
0.038,-0.022,0.025
0.039,-0.018,0.026
0.039,-0.017,0.024
0.037,-0.018,0.021
0.032,-0.021,0.020
0.028,-0.022,0.022
0.025,-0.021,0.026
0.024,-0.019,0.028
0.022,-0.017,0.028
0.019,-0.018,0.027
0.013,-0.021,0.025
0.008,-0.026,0.022
0.005,-0.030,0.019
0.003,-0.033,0.016
0.002,-0.033,0.016
-0.002,-0.033,0.020
-0.005,-0.033,0.025
-0.009,-0.032,0.028
-0.011,-0.032,0.028
-0.013,-0.032,0.025
-0.015,-0.032,0.022
-0.017,-0.035,0.018
-0.020,-0.037,0.015
-0.022,-0.039,0.012
-0.023,-0.037,0.011
-0.023,-0.034,0.012
-0.020,-0.029,0.015
-0.018,-0.024,0.016
-0.019,-0.021,0.016
-0.024,-0.020,0.016
-0.030,-0.020,0.018
-0.036,-0.023,0.021
-0.039,-0.027,0.020
-0.040,-0.031,0.014
-0.040,-0.033,0.007
-0.041,-0.033,0.002
-0.043,-0.032,0.003
-0.046,-0.030,0.007
-0.049,-0.030,0.009
-0.052,-0.032,0.007
-0.055,-0.032,0.004
-0.060,-0.032,0.002
-0.064,-0.033,0.004
-0.068,-0.035,0.005
-0.068,-0.036,0.007
-0.068,-0.036,0.007
-0.068,-0.036,0.005
-0.070,-0.037,0.002
-0.073,-0.042,0.000
-0.076,-0.048,0.000
-0.077,-0.052,0.002
-0.076,-0.053,0.006
-0.075,-0.050,0.008
-0.075,-0.046,0.008
-0.076,-0.045,0.005
-0.075,-0.045,0.002
-0.072,-0.043,0.002
-0.067,-0.039,0.003
-0.062,-0.035,0.004
-0.056,-0.033,0.002
-0.051,-0.033,0.001
-0.045,-0.034,0.001
-0.040,-0.033,0.002
-0.037,-0.030,0.002
-0.034,-0.024,0.002
-0.032,-0.016,0.001
-0.031,-0.010,0.000
-0.031,-0.003,0.000
-0.030,0.004,-0.002
-0.027,0.009,-0.002
-0.022,0.014,-0.002
-0.017,0.016,-0.002
-0.014,0.014,-0.001
-0.014,0.011,-0.002
-0.014,0.008,-0.001
-0.014,0.007,0.000
-0.012,0.007,0.001
-0.010,0.007,0.001
-0.008,0.008,-0.001
-0.007,0.008,-0.003
-0.007,0.007,-0.003
-0.006,0.008,-0.002
-0.005,0.011,0.000
-0.004,0.016,0.002
-0.002,0.021,0.001
0.000,0.025,-0.002
0.000,0.026,-0.006
-0.001,0.023,-0.012
-0.004,0.020,-0.015
-0.006,0.020,-0.015
-0.007,0.022,-0.012
-0.005,0.025,-0.007
-0.003,0.026,-0.005
-0.001,0.025,-0.005
0.000,0.025,-0.007
0.001,0.027,-0.007
0.004,0.030,-0.005
0.007,0.031,-0.004
0.011,0.028,-0.004
0.016,0.023,-0.005
0.023,0.018,-0.007
0.032,0.018,-0.006
0.040,0.021,-0.005
0.046,0.025,-0.005
0.048,0.027,-0.007
0.045,0.027,-0.007
0.041,0.025,-0.005
0.039,0.025,-0.002
0.039,0.025,0.000
0.040,0.025,0.000
0.041,0.023,-0.002
0.040,0.017,-0.005
0.037,0.011,-0.008
0.034,0.007,-0.009
0.030,0.007,-0.009
0.030,0.011,-0.009
0.030,0.014,-0.009
0.029,0.014,-0.012
0.025,0.012,-0.014
0.021,0.008,-0.018
0.018,0.005,-0.020
0.019,0.002,-0.021
0.021,0.002,-0.021
0.022,0.001,-0.024
0.021,-0.000,-0.025
0.018,-0.003,-0.027
0.016,-0.004,-0.026
0.016,-0.005,-0.025
0.017,-0.006,-0.024
0.016,-0.007,-0.024
0.014,-0.011,-0.024
0.011,-0.015,-0.024
0.009,-0.019,-0.024
0.009,-0.021,-0.021
0.011,-0.022,-0.018
0.014,-0.023,-0.015
0.015,-0.024,-0.015
0.016,-0.029,-0.017
0.015,-0.035,-0.018
0.016,-0.037,-0.017
0.020,-0.035,-0.014
0.024,-0.030,-0.012
0.026,-0.027,-0.013
0.026,-0.026,-0.014
0.023,-0.029,-0.017
0.023,-0.030,-0.017
0.024,-0.030,-0.015
0.027,-0.025,-0.014
0.030,-0.020,-0.016
0.031,-0.017,-0.020
0.029,-0.016,-0.022
0.025,-0.015,-0.021
0.020,-0.014,-0.019
0.018,-0.009,-0.017
0.020,-0.005,-0.018
0.023,-0.002,-0.023
0.025,-0.000,-0.033
0.025,0.000,-0.052
0.024,0.002,-0.078
0.024,0.006,-0.111
0.024,0.011,-0.134
0.022,0.018,-0.127
0.015,0.023,-0.066
0.006,0.027,0.048
-0.002,0.030,0.187
-0.004,0.035,0.288
-0.000,0.041,0.289
0.005,0.045,0.169
0.011,0.044,-0.021
0.012,0.036,-0.185
0.009,0.028,-0.241
0.003,0.026,-0.177
-0.004,0.033,-0.057
-0.009,0.046,0.037
-0.012,0.058,0.066
-0.013,0.062,0.049
-0.013,0.059,0.023
-0.014,0.055,0.002
-0.016,0.054,-0.022
-0.019,0.055,-0.050
-0.023,0.053,-0.066
-0.026,0.046,-0.057
-0.026,0.036,-0.036
-0.024,0.028,-0.033
-0.023,0.026,-0.057
-0.024,0.027,-0.078
-0.031,0.027,-0.062
-0.041,0.023,-0.003
-0.052,0.015,0.073
-0.060,0.004,0.138
-0.061,-0.006,0.175
-0.055,-0.015,0.164
-0.047,-0.021,0.082
-0.040,-0.026,-0.061
-0.037,-0.030,-0.199
-0.041,-0.032,-0.243
-0.051,-0.027,-0.153
-0.060,-0.014,0.013
-0.063,0.004,0.148
-0.059,0.016,0.182
-0.051,0.012,0.127
-0.044,-0.002,0.043
-0.042,-0.020,-0.020
-0.043,-0.032,-0.048
-0.044,-0.038,-0.045
-0.041,-0.047,-0.016
-0.031,-0.062,0.027
-0.014,-0.077,0.054
0.008,-0.081,0.041
0.033,-0.071,-0.005
0.050,-0.052,-0.052
0.048,-0.038,-0.063
0.023,-0.035,-0.035
-0.012,-0.038,0.007
-0.038,-0.041,0.034
-0.041,-0.037,0.031
-0.027,-0.031,0.008
-0.009,-0.027,-0.011
0.004,-0.027,-0.006
0.011,-0.029,0.021
0.016,-0.032,0.047
0.025,-0.039,0.045
0.032,-0.052,0.014
0.040,-0.065,-0.013
0.046,-0.069,-0.004
0.053,-0.055,0.037
0.054,-0.029,0.070
0.050,-0.002,0.057
0.043,0.015,0.006
0.038,0.018,-0.039
0.033,0.013,-0.044
0.025,0.005,-0.019
0.011,-0.007,0.000
0.001,-0.021,-0.001
0.005,-0.031,-0.002
0.021,-0.036,0.021
0.033,-0.036,0.057
0.030,-0.038,0.069
0.017,-0.041,0.036
0.008,-0.039,-0.020
0.011,-0.026,-0.053
0.021,-0.007,-0.044
0.030,0.007,-0.010
0.036,0.012,0.014
0.045,0.008,0.016
0.057,0.005,0.012
0.067,0.002,0.021
0.067,-0.008,0.040
0.061,-0.027,0.055
0.054,-0.045,0.048
0.048,-0.044,0.015
0.037,-0.019,-0.032
0.018,0.020,-0.066
-0.003,0.054,-0.064
-0.016,0.066,-0.016
-0.023,0.056,0.055
-0.028,0.030,0.109
-0.037,-0.002,0.116
-0.040,-0.028,0.082
-0.025,-0.039,0.033
0.002,-0.031,-0.017
0.021,-0.007,-0.074
0.014,0.018,-0.143
-0.015,0.029,-0.203
-0.045,0.019,-0.219
-0.057,-0.006,-0.177
-0.052,-0.033,-0.094
-0.045,-0.046,-0.024
-0.043,-0.037,-0.012
-0.050,-0.012,-0.066
-0.061,0.015,-0.146
-0.077,0.032,-0.170
-0.097,0.038,-0.064
-0.117,0.043,0.181
-0.127,0.055,0.473
-0.125,0.070,0.661
-0.117,0.075,0.645
-0.103,0.066,0.450
-0.082,0.052,0.209
-0.048,0.049,0.045
-0.006,0.061,-0.024
0.026,0.077,-0.065
0.032,0.078,-0.139
0.010,0.062,-0.223
-0.029,0.038,-0.241
-0.067,0.026,-0.162
-0.097,0.036,-0.060
-0.118,0.060,-0.071
-0.133,0.075,-0.290
-0.144,0.065,-0.678
-0.154,0.027,-1.042
-0.166,-0.017,-1.104
-0.177,-0.043,-0.653
-0.181,-0.032,0.300
-0.166,0.016,1.441
-0.128,0.076,2.261
-0.079,0.117,2.321
-0.041,0.114,1.543
-0.025,0.062,0.281
-0.026,-0.018,-0.902
-0.027,-0.090,-1.604
-0.019,-0.120,-1.783
-0.012,-0.106,-1.634
-0.022,-0.066,-1.313
-0.052,-0.025,-0.791
-0.084,0.017,-0.023
-0.093,0.073,0.824
-0.079,0.145,1.380
-0.065,0.202,1.389
-0.080,0.200,0.971
-0.125,0.130,0.493
-0.162,0.030,0.161
-0.145,-0.043,-0.179
-0.066,-0.066,-0.760
0.034,-0.064,-1.419
0.092,-0.069,-1.574
0.084,-0.083,-0.781
0.041,-0.073,0.670
0.017,-0.025,1.834
0.041,0.029,1.878
0.091,0.031,0.783
0.119,-0.043,-0.695
0.104,-0.146,-1.740
0.057,-0.203,-2.064
0.000,-0.169,-1.839
-0.056,-0.065,-1.221
-0.112,0.052,-0.155
-0.155,0.145,1.329
-0.159,0.213,2.781
-0.104,0.269,3.530
-0.014,0.303,3.284
0.061,0.287,2.434
0.087,0.203,1.624
0.078,0.059,1.062
0.076,-0.122,0.404
0.103,-0.320,-0.596
0.148,-0.490,-1.469
0.196,-0.552,-1.336
0.250,-0.428,0.071
0.330,-0.118,1.809
0.408,0.244,2.397
0.414,0.463,1.148
0.284,0.430,-1.198
0.037,0.210,-3.221
-0.224,-0.015,-4.081
-0.406,-0.110,-3.955
-0.492,-0.076,-3.352
-0.526,-0.005,-2.345
-0.525,0.036,-0.679
-0.450,0.056,1.505
-0.264,0.074,3.409
-0.010,0.056,4.274
0.207,-0.059,4.172
0.321,-0.273,3.876
0.360,-0.492,3.879
0.384,-0.602,3.724
0.390,-0.573,2.521
0.316,-0.471,0.057
0.151,-0.372,-2.773
-0.015,-0.273,-4.691
-0.070,-0.124,-5.041
-0.026,0.075,-4.047
-0.025,0.237,-2.305
-0.174,0.278,-0.376
-0.386,0.209,1.111
-0.449,0.121,1.367
-0.257,0.052,-0.054
0.046,-0.078,-2.585
0.205,-0.357,-4.811
0.120,-0.711,-5.621
-0.050,-0.902,-5.163
-0.061,-0.743,-4.478
0.157,-0.319,-4.175
0.441,0.049,-3.728
0.590,0.091,-2.252
0.569,-0.170,0.125
0.487,-0.489,1.960
0.426,-0.680,1.695
0.333,-0.783,-0.872
0.117,-0.932,-4.285
-0.188,-1.097,-6.502
-0.417,-1.045,-6.256
-0.437,-0.578,-3.658
-0.307,0.198,0.163
-0.225,0.925,3.848
-0.327,1.277,6.543
-0.537,1.230,8.266
-0.630,1.025,9.705
-0.432,0.909,11.478
0.037,0.923,13.275
0.607,0.912,13.699
1.103,0.694,11.187
1.447,0.230,5.459
1.639,-0.347,-1.799
1.703,-0.815,-7.800
1.646,-0.996,-10.522
1.481,-0.851,-10.000
1.243,-0.487,-7.975
0.969,-0.075,-6.322
0.671,0.271,-5.691
0.327,0.533,-5.374
-0.077,0.745,-4.133
-0.530,0.920,-1.094
-0.996,1.032,3.742
-1.414,1.052,9.251
-1.684,0.974,13.276
-1.661,0.801,13.512
-1.215,0.520,9.111
-0.347,0.117,1.774
0.751,-0.381,-5.018
1.751,-0.887,-8.369
2.346,-1.282,-7.869
2.390,-1.455,-5.291
1.926,-1.332,-2.704
1.119,-0.887,-1.090
0.179,-0.142,-0.587
-0.707,0.796,-1.288
-1.418,1.743,-3.080
-1.916,2.455,-4.846
-2.251,2.741,-4.640
-2.495,2.570,-1.358
-2.683,2.091,3.806
-2.786,1.528,8.020
-2.748,1.024,9.081
-2.522,0.585,6.977
-2.091,0.159,3.277
-1.482,-0.260,-0.427
-0.801,-0.658,-3.172
-0.231,-1.082,-4.191
0.082,-1.647,-2.909
0.188,-2.391,0.134
0.389,-3.148,2.863
1.013,-3.611,3.102
2.072,-3.551,0.760
3.112,-2.957,-1.829
3.491,-1.967,-2.152
2.870,-0.717,-0.054
1.453,0.678,2.226
-0.215,2.047,2.474
-1.634,3.124,0.660
-2.526,3.689,-1.313
-2.734,3.693,-1.635
-2.142,3.242,-0.113
-0.844,2.434,2.061
0.722,1.282,3.525
2.020,-0.161,3.610
2.912,-1.648,2.365
3.797,-2.730,0.194
5.076,-3.003,-2.337
6.446,-2.381,-4.504
6.862,-1.168,-5.472
5.419,0.144,-4.648
2.264,1.148,-2.252
-1.390,1.637,0.394
-4.209,1.540,1.414
-5.663,0.833,-0.333
-6.056,-0.428,-4.219
-5.838,-1.974,-8.105
-5.085,-3.318,-9.823
-3.701,-3.992,-8.551
-1.904,-3.841,-4.959
-0.266,-3.080,-0.298
0.787,-2.059,4.382
1.386,-0.977,8.281
2.016,0.171,10.626
2.925,1.420,10.831
3.871,2.660,8.927
4.447,3.665,5.645
4.509,4.217,1.975
4.186,4.173,-1.267
3.518,3.483,-3.492
2.306,2.249,-4.292
0.453,0.824,-3.632
-1.671,-0.256,-2.101
-3.394,-0.587,-0.688
-4.356,-0.230,-0.167
-4.840,0.266,-0.731
-5.375,0.272,-2.198
-5.998,-0.461,-4.256
-6.077,-1.669,-6.242
-4.977,-2.846,-6.916
-2.840,-3.602,-5.134
-0.604,-3.814,-1.222
0.823,-3.553,2.553
1.353,-2.980,3.548
1.626,-2.353,1.182
2.181,-2.016,-2.334
2.832,-2.264,-3.980
2.924,-3.097,-2.708
2.154,-4.087,-0.140
0.998,-4.565,1.361
0.256,-4.009,0.929
0.250,-2.377,-0.566
0.567,-0.103,-2.102
0.588,2.205,-3.680
0.180,4.075,-5.787
-0.222,5.305,-8.101
-0.162,5.922,-9.239
0.345,6.132,-7.825
0.902,6.294,-3.575
1.204,6.722,2.688
1.304,7.374,9.697
1.438,7.698,16.059
1.708,6.971,20.078
2.035,4.941,20.017
2.335,2.174,15.229
2.606,-0.314,7.226
2.818,-1.837,-0.740
2.803,-2.482,-5.621
2.356,-2.872,-6.425
1.424,-3.548,-4.308
0.152,-4.565,-1.064
-1.247,-5.542,2.276
-2.567,-5.951,5.390
-3.542,-5.397,7.641
-3.824,-3.792,7.568
-3.198,-1.420,3.653
-1.871,1.179,-4.326
-0.449,3.473,-14.518
0.512,5.166,-23.293
0.932,6.182,-26.510
1.181,6.475,-21.486
1.590,5.955,-9.025
2.068,4.606,5.974
2.237,2.619,16.648
1.901,0.303,18.301
1.275,-2.145,11.469
0.719,-4.695,1.222
0.268,-7.258,-6.684
-0.471,-9.434,-9.315
-1.940,-10.536,-7.071
-4.106,-9.925,-1.889
-6.307,-7.395,4.274
-7.596,-3.334,9.589
-7.331,1.384,12.345
-5.535,5.677,11.855
-2.828,8.566,9.383
-0.039,9.497,7.380
2.221,8.540,7.283
3.704,6.378,8.102
4.441,3.997,7.434
4.581,2.249,3.971
4.326,1.527,-0.994
3.904,1.741,-4.410
3.460,2.520,-3.812
2.965,3.418,0.728
2.301,4.006,6.373
1.523,3.931,9.153
0.979,3.033,6.591
1.015,1.467,-0.378
1.504,-0.338,-7.772
1.752,-1.934,-11.350
1.023,-3.110,-9.669
-0.749,-3.942,-4.718
-2.840,-4.622,0.335
-4.360,-5.240,3.853
-4.998,-5.706,6.166
-5.123,-5.822,7.847
-5.212,-5.441,8.381
-5.313,-4.598,6.878
-5.135,-3.557,3.500
-4.553,-2.681,-0.571
-3.820,-2.208,-4.548
-3.205,-2.115,-8.525
-2.568,-2.178,-12.065
-1.469,-2.130,-13.038
0.258,-1.781,-9.184
2.187,-1.075,-1.278
3.649,-0.186,6.099
4.349,0.426,8.000
4.498,0.210,3.546
4.380,-1.022,-3.513
3.996,-2.785,-8.695
3.263,-4.160,-10.758
2.424,-4.483,-11.594
1.994,-3.811,-12.936
2.146,-2.716,-14.181
2.335,-1.684,-13.610
1.729,-0.801,-10.836
0.066,0.020,-7.242
-1.989,0.703,-4.122
-3.389,1.091,-1.177
-3.475,1.304,2.739
-2.245,1.755,7.713
-0.100,2.620,12.131
2.371,3.379,14.022
4.352,3.155,12.821
4.919,1.709,9.604
3.627,-0.052,5.750
1.020,-0.776,1.731
-1.604,0.017,-2.451
-3.143,1.491,-5.836
-3.366,2.476,-6.243
-2.678,2.762,-2.297
-1.385,3.126,4.169
0.532,4.057,8.537
2.947,4.777,7.187
5.184,3.911,1.077
6.370,1.079,-4.941
6.128,-2.481,-6.625
4.795,-5.079,-3.958
2.935,-6.157,-0.179
0.885,-6.489,2.030
-1.154,-6.909,2.599
-2.824,-7.226,2.606
-3.737,-6.630,2.124
-3.884,-4.896,0.457
-3.682,-2.785,-1.964
-3.419,-1.120,-3.187
-2.849,0.270,-1.787
-1.558,2.353,1.231
0.319,5.638,3.175
2.053,9.356,2.298
3.141,12.021,-0.622
4.028,12.757,-3.144
5.722,11.925,-3.211
8.626,10.482,-0.482
11.823,8.976,3.578
13.571,7.345,6.394
12.475,5.551,5.566
8.323,4.023,0.619
2.074,3.224,-5.956
-4.709,2.921,-9.908
-10.531,2.233,-8.481
-14.427,0.549,-2.977
-16.143,-1.763,2.228
-15.968,-3.767,3.691
-14.396,-4.984,2.114
-11.921,-5.772,1.381
-9.070,-6.587,4.313
-6.449,-7.103,9.461
-4.555,-6.368,12.160
-3.526,-3.897,8.735
-3.222,-0.480,-0.190
-3.559,2.242,-10.053
-4.679,2.985,-15.582
-6.614,1.662,-14.079
-8.814,-0.821,-6.666
-10.173,-3.419,2.673
-9.706,-5.585,9.344
-7.259,-7.227,10.517
-3.569,-8.266,6.454
0.366,-8.335,-0.027
3.968,-7.003,-5.564
7.201,-4.259,-8.135
10.130,-0.780,-7.420
12.484,2.407,-3.951
13.748,4.583,1.439
13.701,5.693,7.204
12.795,6.097,10.767
11.872,6.009,9.634
11.447,5.259,3.545
11.313,3.594,-4.429
10.877,1.154,-9.356
9.818,-1.439,-7.709
8.307,-3.459,0.002
6.642,-4.568,9.247
4.888,-5.031,14.194
3.017,-5.524,11.426
1.241,-6.662,2.219
-0.079,-8.499,-8.181
-0.966,-10.309,-13.964
-2.022,-10.902,-12.380
-3.810,-9.396,-4.898
-6.017,-5.892,4.631
-7.479,-1.437,12.609
-7.279,2.719,16.789
-5.768,5.909,15.898
-4.329,8.151,9.722
-4.064,9.685,0.220
-4.784,10.580,-8.270
-5.419,10.836,-11.486
-5.298,10.620,-8.705
-4.829,10.142,-3.484
-4.876,9.271,-0.511
-5.672,7.542,-1.681
-6.589,4.702,-5.259
-6.965,1.233,-8.136
-6.850,-1.887,-8.042
-6.734,-4.001,-3.902
-6.641,-5.298,4.263
-5.863,-6.507,14.404
-3.760,-8.154,22.026
-0.709,-10.162,22.597
2.019,-11.990,15.513
3.394,-12.941,5.175
3.489,-12.319,-2.820
3.156,-9.596,-6.594
2.964,-4.842,-8.587
2.667,0.899,-11.510
1.739,5.851,-14.758
0.230,8.490,-15.398
-1.117,8.513,-11.880
-1.585,6.881,-5.709
-1.166,4.864,0.424
-0.417,3.061,4.949
0.266,1.361,7.302
1.099,-0.246,6.477
2.570,-1.076,1.201
4.735,-0.196,-8.009
6.931,2.515,-17.648
8.179,5.963,-22.900
7.856,8.596,-20.797
6.011,9.566,-12.000
3.186,9.034,-0.090
0.008,7.462,10.423
-3.071,4.886,15.899
-5.779,1.126,14.779
-7.884,-3.420,8.205
-9.105,-7.488,-0.339
-9.167,-9.639,-6.531
-8.005,-9.248,-7.204
-5.892,-6.772,-1.779
-3.324,-3.197,7.339
-0.776,0.600,15.457
1.408,3.948,17.524
2.915,6.146,11.004
3.452,6.478,-1.914
3.086,4.670,-15.001
2.533,1.260,-21.813
2.788,-2.623,-19.839
4.156,-6.001,-11.578
5.749,-8.561,-2.083
6.321,-10.403,4.331
5.733,-11.305,5.697
5.331,-10.424,2.376
6.527,-7.029,-3.264
9.054,-1.677,-7.521
10.989,3.455,-7.371
10.668,5.765,-3.048
8.420,4.088,1.621
6.109,-0.407,2.454
5.116,-5.144,-1.057
